dateTime,stress,emotion,,,,
09/08/2021 13:34:50Z,1,Happy,,,,
09/08/2021 13:34:51Z,9,Excited,,,,
09/08/2021 13:34:51Z,6,Calm,,,,
09/08/2021 13:34:51Z,6,Sad,,,,
09/08/2021 13:34:51Z,10,Excited,,,,
09/08/2021 13:47:15Z,8,Worried,,,,
09/08/2021 13:47:15Z,9,Happy,,,,
09/08/2021 13:47:15Z,9,Sad,,,,
09/08/2021 13:47:15Z,1,Calm,,,,
09/08/2021 13:47:15Z,2,Calm,,,,
09/08/2021 13:47:15Z,8,Happy,,,,
09/08/2021 13:47:15Z,10,Calm,,,,
09/08/2021 13:47:16Z,2,Sad,,,,
09/08/2021 13:47:16Z,3,Worried,,,,
09/08/2021 13:47:16Z,4,Calm,,,,
09/08/2021 13:47:16Z,10,Happy,,,,
09/08/2021 13:47:16Z,8,Calm,,,,
09/08/2021 13:47:16Z,2,Angry,,,,
09/08/2021 13:47:16Z,9,Angry,,,,
09/08/2021 13:47:16Z,9,Worried,,,,
09/08/2021 13:47:16Z,4,Worried,,,,
09/08/2021 13:47:16Z,5,Happy,,,,
09/08/2021 13:47:16Z,5,Worried,,,,
09/08/2021 13:47:16Z,2,Angry,,,,
09/08/2021 13:47:17Z,4,Angry,,,,
09/08/2021 14:13:42Z,10,Worried,,,,
09/08/2021 14:13:42Z,5,Sad,,,,
09/08/2021 14:13:42Z,7,Happy,,,,
09/08/2021 14:13:43Z,3,Calm,,,,
09/08/2021 14:13:43Z,4,Sad,,,,
09/08/2021 14:13:43Z,9,Calm,,,,
09/08/2021 14:13:43Z,2,Sad,,,,
09/08/2021 14:13:43Z,6,Angry,,,,
09/08/2021 14:13:43Z,6,Worried,,,,
09/08/2021 14:13:43Z,5,Excited,,,,
09/08/2021 14:13:43Z,9,Excited,,,,
09/08/2021 14:13:43Z,7,Angry,,,,
09/08/2021 14:13:43Z,9,Sad,,,,
09/08/2021 14:13:43Z,8,Worried,,,,
09/08/2021 14:13:43Z,9,Happy,,,,
09/08/2021 14:14:41Z,9,Happy,,,,
09/08/2021 14:14:41Z,6,Sad,,,,
09/08/2021 14:14:41Z,2,Happy,,,,
09/08/2021 14:14:41Z,6,Happy,,,,
09/08/2021 14:14:41Z,5,Angry,,,,
09/08/2021 14:14:41Z,5,Happy,,,,
09/08/2021 14:14:41Z,7,Angry,,,,
09/08/2021 14:14:41Z,2,Calm,,,,
09/08/2021 14:14:41Z,3,Angry,,,,
09/08/2021 14:14:41Z,10,Calm,,,,
09/08/2021 14:14:41Z,7,Happy,,,,
09/08/2021 14:14:41Z,2,Happy,,,,
09/08/2021 14:14:41Z,3,Sad,,,,
09/08/2021 14:14:41Z,7,Happy,,,,
09/08/2021 14:14:41Z,4,Excited,,,,
09/08/2021 14:30:39Z,6,Excited,,,,
09/08/2021 14:30:39Z,8,Calm,,,,
09/08/2021 14:30:39Z,3,Calm,,,,
09/08/2021 14:30:39Z,9,Angry,,,,
09/08/2021 14:30:39Z,4,Excited,,,,
09/08/2021 14:30:40Z,9,Happy,,,,
09/08/2021 14:49:23Z,2,Angry,,,,
09/08/2021 14:49:24Z,4,Happy,,,,
09/08/2021 14:49:24Z,6,Sad,,,,
09/08/2021 14:49:24Z,4,Excited,,,,
09/08/2021 14:49:24Z,1,Angry,,,,
09/08/2021 14:49:24Z,3,Angry,,,,
09/08/2021 14:49:25Z,5,Excited,,,,
09/08/2021 14:49:25Z,8,Angry,,,,
09/08/2021 14:49:25Z,10,Excited,,,,
09/08/2021 14:49:25Z,9,Excited,,,,
09/08/2021 14:49:25Z,5,Calm,,,,
09/08/2021 14:49:25Z,3,Sad,,,,
09/08/2021 14:49:25Z,2,Angry,,,,
09/08/2021 14:49:26Z,4,Sad,,,,
09/08/2021 14:49:26Z,2,Calm,,,,
09/08/2021 14:49:26Z,3,Happy,,,,
09/08/2021 14:59:00Z,1,Angry,,,,
09/08/2021 14:59:00Z,1,Sad,,,,
09/08/2021 14:59:00Z,7,Happy,,,,
09/08/2021 14:59:00Z,9,Sad,,,,
09/08/2021 14:59:00Z,3,Excited,,,,
09/08/2021 14:59:00Z,3,Angry,,,,
09/08/2021 14:59:00Z,7,Worried,,,,
09/08/2021 15:13:35Z,4,Worried,,,,
09/08/2021 15:14:01Z,7,Excited,,,,
09/08/2021 15:16:47Z,1,Worried,,,,
09/08/2021 15:18:31Z,1,Happy,,,,
09/08/2021 15:19:42Z,2,Sad,,,,
09/08/2021 15:19:42Z,5,Worried,,,,
09/08/2021 15:19:42Z,9,Calm,,,,
09/08/2021 15:19:42Z,3,Calm,,,,
09/08/2021 15:19:42Z,3,Excited,,,,
09/08/2021 15:19:42Z,3,Sad,,,,
09/08/2021 15:19:42Z,4,Excited,,,,
09/08/2021 15:19:42Z,6,Worried,,,,
09/08/2021 15:19:42Z,4,Excited,,,,
09/08/2021 15:19:43Z,3,Sad,,,,
09/08/2021 15:19:43Z,4,Worried,,,,
09/08/2021 15:19:43Z,4,Happy,,,,
09/08/2021 15:19:43Z,6,Calm,,,,
09/08/2021 15:19:43Z,9,Excited,,,,
09/08/2021 15:19:43Z,4,Excited,,,,
09/08/2021 15:19:43Z,5,Calm,,,,
09/08/2021 15:20:21Z,4,Excited,,,,
09/08/2021 15:20:22Z,3,Worried,,,,
09/08/2021 15:20:22Z,3,Worried,,,,
09/08/2021 15:20:22Z,2,Excited,,,,
09/08/2021 15:20:22Z,8,Sad,,,,
09/08/2021 15:20:22Z,3,Calm,,,,
09/08/2021 15:20:22Z,4,Calm,,,,
09/08/2021 15:20:22Z,10,Happy,,,,
09/08/2021 15:20:22Z,1,Worried,,,,
09/08/2021 15:20:22Z,6,Angry,,,,
09/08/2021 15:20:22Z,3,Worried,,,,
09/08/2021 15:20:22Z,1,Happy,,,,
09/08/2021 15:20:22Z,8,Happy,,,,
09/08/2021 15:20:22Z,1,Worried,,,,
09/08/2021 15:20:23Z,10,Angry,,,,
09/08/2021 15:20:23Z,8,Happy,,,,
09/08/2021 15:21:32Z,5,Angry,,,,
09/08/2021 15:21:32Z,2,Excited,,,,
09/08/2021 15:21:32Z,1,Sad,,,,
09/08/2021 15:21:32Z,2,Excited,,,,
09/08/2021 15:21:32Z,10,Angry,,,,
09/08/2021 15:21:32Z,10,Excited,,,,
09/08/2021 15:21:32Z,5,Sad,,,,
09/08/2021 15:21:32Z,6,Angry,,,,
09/08/2021 15:21:33Z,10,Calm,,,,
09/08/2021 15:21:33Z,6,Calm,,,,
09/08/2021 15:21:33Z,1,Angry,,,,
09/08/2021 15:21:33Z,7,Happy,,,,
09/08/2021 15:21:33Z,4,Worried,,,,
09/08/2021 15:21:33Z,5,Sad,,,,
09/08/2021 15:21:33Z,6,Calm,,,,
09/08/2021 15:21:33Z,2,Excited,,,,
09/08/2021 15:56:00Z,6,Worried,,,,
09/08/2021 15:56:00Z,2,Sad,,,,
09/08/2021 15:56:00Z,8,Angry,,,,
09/08/2021 15:58:31Z,3,Excited,,,,
09/08/2021 16:00:19Z,8,Excited,,,,
09/08/2021 16:02:44Z,9,Happy,,,,
09/08/2021 16:03:35Z,9,Sad,,,,
09/08/2021 16:03:35Z,5,Sad,,,,
09/08/2021 16:03:35Z,10,Excited,,,,
09/08/2021 16:03:35Z,2,Calm,,,,
09/08/2021 16:05:49Z,7,Calm,,,,
09/08/2021 16:10:03Z,8,Sad,,,,
09/08/2021 16:10:13Z,9,Calm,,,,
09/08/2021 16:10:25Z,8,Angry,,,,
09/08/2021 16:32:32Z,3,Calm,,,,
09/08/2021 16:32:33Z,4,Worried,,,,
09/08/2021 16:32:33Z,4,Excited,,,,
09/08/2021 16:38:59Z,7,Happy,,,,
09/08/2021 16:48:59Z,2,Sad,,,,
09/08/2021 17:04:54Z,2,Calm,,,,
09/08/2021 17:04:54Z,4,Happy,,,,
09/08/2021 17:04:54Z,3,Excited,,,,
09/08/2021 17:04:54Z,8,Excited,,,,
09/08/2021 17:04:55Z,4,Happy,,,,
09/08/2021 17:04:55Z,8,Sad,,,,
09/08/2021 17:04:55Z,1,Sad,,,,
09/08/2021 17:04:55Z,3,Sad,,,,
09/08/2021 17:04:55Z,5,Excited,,,,
09/08/2021 17:04:55Z,1,Sad,,,,
09/08/2021 17:04:55Z,7,Happy,,,,
09/08/2021 17:04:55Z,1,Worried,,,,
09/08/2021 17:04:55Z,3,Sad,,,,
09/08/2021 17:04:55Z,5,Sad,,,,
09/08/2021 17:04:55Z,2,Worried,,,,
09/08/2021 17:04:55Z,9,Worried,,,,
09/08/2021 17:04:55Z,6,Angry,,,,
09/08/2021 17:12:39Z,10,Sad,,,,
09/08/2021 17:13:30Z,10,Worried,,,,
09/08/2021 17:14:01Z,5,Happy,,,,
09/08/2021 17:15:03Z,8,Angry,,,,
09/08/2021 17:15:05Z,9,Excited,,,,
09/08/2021 17:15:05Z,1,Worried,,,,
09/08/2021 17:15:05Z,3,Angry,,,,
09/08/2021 17:15:05Z,1,Sad,,,,
09/08/2021 17:15:05Z,9,Sad,,,,
09/08/2021 17:15:05Z,10,Angry,,,,
09/08/2021 17:15:05Z,7,Angry,,,,
09/08/2021 17:15:05Z,2,Calm,,,,
09/08/2021 17:15:05Z,10,Happy,,,,
09/08/2021 17:15:05Z,7,Calm,,,,
09/08/2021 17:15:24Z,6,Angry,,,,
09/08/2021 17:26:08Z,8,Happy,,,,
09/08/2021 17:26:08Z,4,Worried,,,,
09/08/2021 17:26:08Z,2,Angry,,,,
09/08/2021 17:26:08Z,10,Happy,,,,
09/08/2021 17:26:08Z,10,Worried,,,,
09/08/2021 17:26:08Z,7,Angry,,,,
09/08/2021 17:26:08Z,4,Angry,,,,
09/08/2021 18:11:18Z,2,Worried,,,,
09/08/2021 18:20:22Z,10,Worried,,,,
09/08/2021 18:21:29Z,1,Calm,,,,
09/08/2021 18:21:47Z,9,Calm,,,,
09/08/2021 18:22:18Z,6,Angry,,,,
09/08/2021 18:23:12Z,5,Calm,,,,
09/08/2021 18:23:12Z,3,Happy,,,,
09/08/2021 18:24:53Z,5,Sad,,,,
09/08/2021 18:25:55Z,10,Angry,,,,
09/08/2021 18:25:55Z,10,Sad,,,,
09/08/2021 18:25:55Z,4,Calm,,,,
09/08/2021 18:27:02Z,10,Worried,,,,
09/08/2021 18:27:02Z,1,Happy,,,,
09/08/2021 18:27:02Z,5,Angry,,,,
09/08/2021 18:27:02Z,3,Sad,,,,
09/08/2021 18:27:02Z,3,Angry,,,,
09/08/2021 18:27:02Z,6,Sad,,,,
09/08/2021 18:27:02Z,7,Happy,,,,
09/08/2021 18:27:02Z,6,Calm,,,,
09/08/2021 18:27:02Z,7,Angry,,,,
09/08/2021 18:27:02Z,10,Worried,,,,
09/08/2021 18:27:02Z,10,Worried,,,,
09/08/2021 18:27:02Z,7,Happy,,,,
09/08/2021 18:27:02Z,6,Excited,,,,
09/08/2021 18:27:02Z,3,Worried,,,,
09/08/2021 18:27:02Z,2,Worried,,,,
09/08/2021 18:29:18Z,1,Excited,,,,
09/08/2021 18:29:47Z,9,Worried,,,,
09/08/2021 18:29:47Z,6,Happy,,,,
09/08/2021 18:32:23Z,1,Excited,,,,
09/08/2021 18:46:41Z,6,Excited,,,,
09/08/2021 18:50:23Z,8,Worried,,,,
09/08/2021 18:51:06Z,1,Calm,,,,
09/08/2021 18:51:52Z,8,Happy,,,,
09/08/2021 18:51:52Z,6,Angry,,,,
09/08/2021 18:51:52Z,10,Happy,,,,
09/08/2021 18:51:52Z,6,Calm,,,,
09/08/2021 18:51:52Z,7,Excited,,,,
09/08/2021 18:52:30Z,7,Worried,,,,
09/08/2021 18:53:18Z,3,Sad,,,,
09/08/2021 19:25:56Z,1,Excited,,,,
09/08/2021 19:38:58Z,8,Sad,,,,
09/08/2021 19:38:58Z,1,Excited,,,,
09/08/2021 19:38:58Z,9,Sad,,,,
09/08/2021 19:38:58Z,4,Sad,,,,
09/08/2021 19:39:13Z,1,Sad,,,,
09/08/2021 19:39:13Z,2,Sad,,,,
09/08/2021 19:39:13Z,8,Calm,,,,
09/08/2021 19:39:13Z,9,Happy,,,,
09/08/2021 19:49:44Z,5,Calm,,,,
09/08/2021 19:49:44Z,9,Sad,,,,
09/08/2021 19:49:44Z,1,Sad,,,,
09/08/2021 19:49:44Z,5,Happy,,,,
09/08/2021 19:49:44Z,8,Calm,,,,
09/08/2021 19:49:44Z,8,Happy,,,,
09/08/2021 19:49:44Z,9,Angry,,,,
09/08/2021 19:49:44Z,6,Excited,,,,
09/08/2021 19:49:44Z,10,Excited,,,,
09/09/2021 00:17:17Z,8,Worried,,,,
09/09/2021 00:17:28Z,5,Excited,,,,
09/09/2021 00:17:42Z,8,Calm,,,,
09/09/2021 00:17:53Z,4,Excited,,,,
09/09/2021 00:18:14Z,6,Sad,,,,
09/09/2021 00:18:50Z,9,Angry,,,,
09/09/2021 00:18:59Z,3,Angry,,,,
09/09/2021 00:19:07Z,1,Happy,,,,
09/09/2021 00:19:16Z,2,Calm,,,,
09/09/2021 00:19:24Z,5,Sad,,,,
09/09/2021 00:22:49Z,5,Happy,,,,
09/09/2021 00:22:56Z,3,Excited,,,,
09/09/2021 00:23:05Z,4,Calm,,,,
09/09/2021 00:23:13Z,7,Worried,,,,
09/09/2021 00:23:26Z,9,Sad,,,,
09/09/2021 00:23:37Z,10,Happy,,,,
09/09/2021 00:23:45Z,9,Excited,,,,
09/09/2021 00:23:58Z,8,Happy,,,,
09/09/2021 00:24:09Z,6,Angry,,,,
09/09/2021 00:24:20Z,3,Worried,,,,
09/09/2021 00:24:32Z,7,Worried,,,,
09/09/2021 00:24:42Z,4,Happy,,,,
09/09/2021 00:25:02Z,9,Happy,,,,
09/09/2021 00:25:42Z,9,Excited,,,,
09/09/2021 00:26:11Z,3,Excited,,,,
09/09/2021 00:26:20Z,9,Sad,,,,
09/09/2021 00:26:29Z,2,Excited,,,,
09/09/2021 00:26:39Z,5,Worried,,,,
09/09/2021 00:26:45Z,6,Happy,,,,
09/09/2021 00:27:01Z,6,Sad,,,,
09/09/2021 00:27:13Z,4,Calm,,,,
09/09/2021 00:27:26Z,6,Excited,,,,
09/09/2021 00:27:33Z,1,Angry,,,,
09/09/2021 00:27:41Z,9,Excited,,,,
09/09/2021 00:28:18Z,4,Worried,,,,
09/09/2021 00:28:26Z,1,Worried,,,,
09/09/2021 00:28:39Z,10,Happy,,,,
09/09/2021 00:28:58Z,10,Worried,,,,
09/09/2021 00:29:08Z,10,Sad,,,,
09/09/2021 00:29:18Z,9,Happy,,,,
09/09/2021 00:29:35Z,4,Worried,,,,
09/09/2021 00:29:48Z,7,Worried,,,,
09/09/2021 00:29:57Z,7,Angry,,,,
09/09/2021 00:30:08Z,2,Sad,,,,
09/09/2021 00:30:15Z,5,Sad,,,,
09/09/2021 00:30:22Z,5,Calm,,,,
09/09/2021 00:30:31Z,4,Sad,,,,
09/09/2021 00:30:44Z,3,Calm,,,,
09/09/2021 00:31:06Z,7,Happy,,,,
09/09/2021 00:31:16Z,8,Angry,,,,
09/09/2021 00:31:29Z,6,Excited,,,,
09/09/2021 00:32:05Z,7,Sad,,,,
09/09/2021 00:32:20Z,9,Happy,,,,
09/09/2021 00:32:32Z,8,Excited,,,,
09/09/2021 00:32:42Z,9,Angry,,,,
09/09/2021 00:32:52Z,6,Excited,,,,
09/09/2021 00:33:15Z,8,Angry,,,,
09/09/2021 00:33:32Z,6,Angry,,,,
09/09/2021 00:34:44Z,3,Sad,,,,
09/09/2021 00:34:54Z,2,Excited,,,,
09/09/2021 00:35:03Z,6,Worried,,,,
09/09/2021 00:35:15Z,3,Calm,,,,
09/09/2021 00:35:34Z,4,Calm,,,,
09/09/2021 00:35:44Z,9,Worried,,,,
09/09/2021 00:36:00Z,7,Sad,,,,
09/09/2021 00:36:11Z,2,Happy,,,,
09/09/2021 00:36:22Z,7,Calm,,,,
09/09/2021 00:36:34Z,2,Sad,,,,
09/09/2021 00:36:46Z,9,Angry,,,,
09/09/2021 00:37:07Z,1,Happy,,,,
09/09/2021 00:42:12Z,6,Angry,,,,
09/09/2021 00:43:23Z,4,Excited,,,,
09/09/2021 00:43:29Z,2,Worried,,,,
09/09/2021 00:43:35Z,2,Sad,,,,
09/09/2021 00:44:25Z,1,Excited,,,,
09/09/2021 00:44:34Z,1,Happy,,,,
09/09/2021 00:44:47Z,7,Calm,,,,
09/09/2021 00:45:06Z,5,Happy,,,,
09/09/2021 00:45:17Z,2,Calm,,,,
09/09/2021 00:45:45Z,5,Angry,,,,
09/09/2021 00:45:53Z,9,Angry,,,,
09/09/2021 00:46:02Z,5,Excited,,,,
09/09/2021 00:46:17Z,8,Excited,,,,
09/09/2021 00:46:24Z,10,Worried,,,,
09/09/2021 00:46:37Z,2,Sad,,,,
09/09/2021 00:46:48Z,4,Happy,,,,
09/09/2021 00:46:57Z,9,Sad,,,,
09/09/2021 00:47:04Z,7,Calm,,,,
09/09/2021 00:47:13Z,6,Angry,,,,
09/09/2021 00:47:24Z,8,Angry,,,,
09/09/2021 00:47:33Z,6,Sad,,,,
09/09/2021 00:47:40Z,3,Sad,,,,
09/09/2021 00:47:54Z,9,Angry,,,,
09/09/2021 00:48:13Z,4,Happy,,,,
09/09/2021 00:48:19Z,4,Sad,,,,
09/09/2021 00:48:45Z,3,Angry,,,,
09/09/2021 00:49:18Z,10,Angry,,,,
09/09/2021 00:49:26Z,3,Excited,,,,
09/09/2021 00:50:01Z,4,Happy,,,,
09/09/2021 00:50:08Z,3,Happy,,,,
09/09/2021 00:50:15Z,9,Excited,,,,
09/09/2021 00:50:22Z,6,Sad,,,,
09/09/2021 00:50:36Z,8,Calm,,,,
09/09/2021 00:51:29Z,8,Sad,,,,
09/09/2021 00:51:35Z,3,Happy,,,,
09/09/2021 00:51:44Z,3,Calm,,,,
09/09/2021 00:51:52Z,2,Excited,,,,
09/09/2021 00:52:01Z,7,Calm,,,,
09/09/2021 00:52:37Z,10,Sad,,,,
09/09/2021 00:53:35Z,10,Worried,,,,
09/09/2021 00:53:43Z,1,Angry,,,,
09/09/2021 00:54:22Z,7,Happy,,,,
09/09/2021 11:59:26Z,3,Happy,,,,
09/09/2021 13:24:00Z,5,Angry,,,,
09/09/2021 13:24:00Z,4,Sad,,,,
09/09/2021 13:24:00Z,4,Happy,,,,
09/09/2021 13:24:01Z,3,Excited,,,,
09/09/2021 13:24:01Z,8,Calm,,,,
09/09/2021 13:24:01Z,1,Worried,,,,
09/09/2021 13:26:20Z,7,Worried,,,,
09/09/2021 13:51:26Z,4,Calm,,,,
09/09/2021 13:51:26Z,4,Sad,,,,
09/09/2021 13:51:26Z,2,Sad,,,,
09/09/2021 13:51:26Z,5,Calm,,,,
09/09/2021 13:51:26Z,6,Happy,,,,
09/09/2021 13:51:26Z,8,Worried,,,,
09/09/2021 13:51:26Z,10,Angry,,,,
09/09/2021 13:51:26Z,3,Angry,,,,
09/09/2021 13:51:27Z,4,Angry,,,,
09/09/2021 13:51:27Z,8,Angry,,,,
09/09/2021 13:51:27Z,9,Worried,,,,
09/09/2021 13:51:27Z,8,Angry,,,,
09/09/2021 14:00:48Z,6,Sad,,,,
09/09/2021 14:00:48Z,8,Excited,,,,
09/09/2021 14:00:49Z,5,Angry,,,,
09/09/2021 14:00:49Z,4,Happy,,,,
09/09/2021 14:00:49Z,2,Calm,,,,
09/09/2021 14:00:49Z,5,Excited,,,,
09/09/2021 14:00:49Z,6,Worried,,,,
09/09/2021 14:00:49Z,3,Calm,,,,
09/09/2021 14:00:49Z,8,Sad,,,,
09/09/2021 14:00:49Z,1,Worried,,,,
09/09/2021 14:00:49Z,9,Sad,,,,
09/09/2021 14:00:50Z,2,Excited,,,,
09/09/2021 14:00:50Z,10,Calm,,,,
09/09/2021 14:08:07Z,1,Calm,,,,
09/09/2021 14:09:51Z,10,Sad,,,,
09/09/2021 14:10:00Z,9,Calm,,,,
09/09/2021 14:10:08Z,8,Excited,,,,
09/09/2021 14:10:16Z,4,Sad,,,,
09/09/2021 14:10:26Z,9,Calm,,,,
09/09/2021 14:10:36Z,3,Worried,,,,
09/09/2021 14:11:05Z,8,Calm,,,,
09/09/2021 14:11:12Z,1,Happy,,,,
09/09/2021 14:11:24Z,6,Calm,,,,
09/09/2021 14:11:52Z,6,Excited,,,,
09/09/2021 14:12:52Z,1,Sad,,,,
09/09/2021 14:12:53Z,5,Worried,,,,
09/09/2021 14:12:53Z,8,Happy,,,,
09/09/2021 14:12:53Z,2,Sad,,,,
09/09/2021 14:12:53Z,7,Excited,,,,
09/09/2021 14:12:53Z,2,Happy,,,,
09/09/2021 14:12:53Z,1,Worried,,,,
09/09/2021 14:12:53Z,10,Worried,,,,
09/09/2021 14:12:53Z,9,Worried,,,,
09/09/2021 14:13:29Z,5,Calm,,,,
09/09/2021 14:13:29Z,7,Angry,,,,
09/09/2021 14:13:29Z,8,Calm,,,,
09/09/2021 14:13:29Z,10,Excited,,,,
09/09/2021 14:13:30Z,7,Sad,,,,
09/09/2021 14:13:30Z,8,Angry,,,,
09/09/2021 14:13:30Z,8,Calm,,,,
09/09/2021 14:13:30Z,8,Calm,,,,
09/09/2021 14:13:30Z,5,Angry,,,,
09/09/2021 14:13:31Z,3,Calm,,,,
09/09/2021 14:13:31Z,7,Excited,,,,
09/09/2021 14:13:31Z,3,Happy,,,,
09/09/2021 14:13:31Z,8,Calm,,,,
09/09/2021 14:13:31Z,3,Calm,,,,
09/09/2021 14:13:31Z,10,Happy,,,,
09/09/2021 14:13:31Z,2,Angry,,,,
09/09/2021 14:13:31Z,6,Calm,,,,
09/09/2021 14:21:11Z,1,Happy,,,,
09/09/2021 14:31:19Z,8,Calm,,,,
09/09/2021 14:31:19Z,9,Sad,,,,
09/09/2021 14:31:19Z,7,Excited,,,,
09/09/2021 14:31:19Z,7,Happy,,,,
09/09/2021 14:31:19Z,8,Worried,,,,
09/09/2021 14:31:19Z,4,Excited,,,,
09/09/2021 14:31:19Z,1,Sad,,,,
09/09/2021 14:31:19Z,6,Happy,,,,
09/09/2021 14:31:41Z,9,Happy,,,,
09/09/2021 14:32:52Z,3,Sad,,,,
09/09/2021 14:32:52Z,7,Happy,,,,
09/09/2021 14:32:52Z,4,Sad,,,,
09/09/2021 14:32:52Z,2,Worried,,,,
09/09/2021 14:32:52Z,3,Angry,,,,
09/09/2021 14:32:52Z,7,Sad,,,,
09/09/2021 14:32:52Z,5,Angry,,,,
09/09/2021 14:32:52Z,7,Sad,,,,
09/09/2021 14:32:52Z,8,Sad,,,,
09/09/2021 14:32:52Z,5,Angry,,,,
09/09/2021 14:33:43Z,7,Sad,,,,
09/09/2021 14:33:43Z,8,Sad,,,,
09/09/2021 14:33:43Z,1,Excited,,,,
09/09/2021 14:33:43Z,8,Happy,,,,
09/09/2021 14:35:05Z,4,Angry,,,,
09/09/2021 14:35:05Z,1,Worried,,,,
09/09/2021 14:35:05Z,4,Calm,,,,
09/09/2021 14:35:06Z,1,Excited,,,,
09/09/2021 14:35:06Z,3,Excited,,,,
09/09/2021 14:35:06Z,9,Sad,,,,
09/09/2021 14:35:06Z,6,Calm,,,,
09/09/2021 14:35:06Z,6,Calm,,,,
09/09/2021 14:35:06Z,5,Worried,,,,
09/09/2021 14:35:06Z,8,Happy,,,,
09/09/2021 14:35:32Z,3,Angry,,,,
09/09/2021 14:37:32Z,2,Sad,,,,
09/09/2021 14:37:32Z,4,Calm,,,,
09/09/2021 14:37:32Z,9,Calm,,,,
09/09/2021 14:37:32Z,6,Excited,,,,
09/09/2021 14:37:32Z,3,Angry,,,,
09/09/2021 14:37:32Z,6,Worried,,,,
09/09/2021 14:37:33Z,8,Calm,,,,
09/09/2021 14:37:33Z,4,Calm,,,,
09/09/2021 14:37:33Z,9,Worried,,,,
09/09/2021 14:37:33Z,4,Worried,,,,
09/09/2021 14:37:33Z,9,Happy,,,,
09/09/2021 14:37:33Z,10,Excited,,,,
09/09/2021 14:37:33Z,6,Worried,,,,
09/09/2021 14:37:33Z,8,Worried,,,,
09/09/2021 14:37:33Z,3,Sad,,,,
09/09/2021 14:37:33Z,7,Happy,,,,
09/09/2021 14:47:36Z,8,Worried,,,,
09/09/2021 14:47:36Z,5,Happy,,,,
09/09/2021 14:47:36Z,5,Excited,,,,
09/09/2021 14:47:36Z,6,Happy,,,,
09/09/2021 14:47:36Z,6,Excited,,,,
09/09/2021 14:47:36Z,5,Happy,,,,
09/09/2021 14:47:36Z,7,Calm,,,,
09/09/2021 14:47:36Z,9,Angry,,,,
09/09/2021 14:47:37Z,10,Happy,,,,
09/09/2021 14:47:37Z,1,Excited,,,,
09/09/2021 14:47:37Z,4,Happy,,,,
09/09/2021 14:47:37Z,5,Sad,,,,
09/09/2021 14:47:37Z,1,Angry,,,,
09/09/2021 14:56:03Z,4,Worried,,,,
09/09/2021 15:07:45Z,3,Happy,,,,
09/09/2021 15:07:45Z,8,Happy,,,,
09/09/2021 15:07:45Z,2,Excited,,,,
09/09/2021 15:07:45Z,1,Calm,,,,
09/09/2021 15:07:46Z,6,Calm,,,,
09/09/2021 15:07:46Z,5,Happy,,,,
09/09/2021 15:07:46Z,2,Angry,,,,
09/09/2021 15:07:46Z,10,Calm,,,,
09/09/2021 15:07:46Z,1,Excited,,,,
09/09/2021 15:07:46Z,10,Worried,,,,
09/09/2021 15:39:47Z,4,Happy,,,,
09/09/2021 15:47:48Z,1,Worried,,,,
09/09/2021 15:47:48Z,1,Sad,,,,
09/09/2021 15:47:48Z,4,Worried,,,,
09/09/2021 15:47:48Z,5,Happy,,,,
09/09/2021 15:54:53Z,2,Sad,,,,
09/09/2021 15:54:53Z,2,Happy,,,,
09/09/2021 15:54:53Z,3,Calm,,,,
09/09/2021 15:54:54Z,10,Happy,,,,
09/09/2021 15:54:54Z,8,Excited,,,,
09/09/2021 15:54:54Z,1,Worried,,,,
09/09/2021 15:54:54Z,10,Worried,,,,
09/09/2021 15:54:54Z,2,Sad,,,,
09/09/2021 15:54:54Z,6,Calm,,,,
09/09/2021 15:54:54Z,6,Calm,,,,
09/09/2021 15:54:54Z,4,Sad,,,,
09/09/2021 15:54:54Z,4,Angry,,,,
09/09/2021 15:54:54Z,4,Happy,,,,
09/09/2021 15:54:54Z,9,Sad,,,,
09/09/2021 15:54:54Z,4,Excited,,,,
09/09/2021 15:54:54Z,10,Angry,,,,
09/09/2021 15:54:54Z,1,Worried,,,,
09/09/2021 15:54:55Z,4,Angry,,,,
09/09/2021 15:54:55Z,9,Worried,,,,
09/09/2021 15:54:55Z,3,Happy,,,,
09/09/2021 15:54:55Z,3,Happy,,,,
09/09/2021 15:54:55Z,6,Angry,,,,
09/09/2021 15:54:55Z,6,Calm,,,,
09/09/2021 15:56:29Z,6,Angry,,,,
09/09/2021 16:06:00Z,6,Happy,,,,
09/09/2021 16:06:00Z,6,Worried,,,,
09/09/2021 16:06:00Z,5,Excited,,,,
09/09/2021 16:06:00Z,3,Calm,,,,
09/09/2021 16:06:00Z,10,Calm,,,,
09/09/2021 16:06:00Z,3,Calm,,,,
09/09/2021 16:06:00Z,10,Excited,,,,
09/09/2021 16:06:00Z,4,Happy,,,,
09/09/2021 16:06:00Z,7,Happy,,,,
09/09/2021 16:06:00Z,4,Excited,,,,
09/09/2021 16:08:18Z,1,Angry,,,,
09/09/2021 16:08:18Z,4,Angry,,,,
09/09/2021 16:08:18Z,7,Excited,,,,
09/09/2021 16:08:19Z,3,Sad,,,,
09/09/2021 16:08:19Z,2,Angry,,,,
09/09/2021 16:08:19Z,8,Happy,,,,
09/09/2021 16:08:19Z,3,Sad,,,,
09/09/2021 16:08:31Z,5,Calm,,,,
09/09/2021 16:10:52Z,6,Happy,,,,
09/09/2021 16:11:41Z,3,Calm,,,,
09/09/2021 16:11:41Z,3,Calm,,,,
