NewID,Date,Check-In Completed,Check-In Attitude,Notes,Check-In Behavior,Notes,Check-In Plan,Notes,Check-In Feeling,Notes,Check-In Stress,Notes,Check-Out Completed,Check-Out Attitude,Notes,Check-Out Behavior,Notes,Check-Out Plan,Notes,Check-Out Feeling,Notes,Check-Out Stress,Notes
50447,10/11/24,10/11/2024 6:01:23PZ,Skipped,,Yes,,Being accountable; Being respectful in words and actions; Maintaining self-control; Asking for help when needed; Being resilient; Offering to help; Being a good team member; Asking questions when I don't understand; Completing my assignments,,Excited,,0,,10/11/2024 6:02:16PZ,Skipped,,Yes,,Met more than 50% but should continue again tomorrow,,Excited,,0,
50447,10/21/24,10/21/2024 12:13:19PZ,Skipped,,Yes,,Being accountable; Being respectful in words and actions; Maintaining self-control; Asking for help when needed; Being resilient; Offering to help; Being a good team member; Asking questions when I don't understand; Completing my assignments,,Happy,,0,,,,,,,,,,,,
50447,10/22/24,10/22/2024 12:10:44PZ,Skipped,,Yes,,Being accountable; Being respectful in words and actions; Maintaining self-control; Asking for help when needed; Being resilient; Offering to help; Being a good team member; Asking questions when I don't understand; Completing my assignments,,Excited,,0,,10/22/2024 6:29:45PZ,Skipped,,Yes,,Met more than 50% but should continue again tomorrow,,Excited,,0,
50447,10/23/24,10/23/2024 12:36:56PZ,Skipped,,Yes,,Being accountable; Being respectful in words and actions; Maintaining self-control; Asking for help when needed; Being resilient; Offering to help; Being a good team member; Asking questions when I don't understand; Completing my assignments,,Excited,,0,,10/23/2024 6:15:47PZ,Skipped,,Yes,,Met more than 50% but should continue again tomorrow,,Excited,,4,
50447,10/24/24,10/24/2024 12:00:57PZ,Skipped,,Yes,,Being accountable; Being respectful in words and actions; Maintaining self-control; Asking for help when needed; Being resilient; Offering to help; Being a good team member; Asking questions when I don't understand; Completing my assignments,,Happy,,1,,10/24/2024 6:23:52PZ,Skipped,,Yes,,Met more than 50% but should continue again tomorrow,,Happy,,1,
50447,10/25/24,10/25/2024 12:16:19PZ,Skipped,,Yes,,Being accountable; Being respectful in words and actions; Maintaining self-control; Asking for help when needed; Being resilient; Offering to help; Being a good team member; Asking questions when I don't understand; Completing my assignments,,Excited,,5,,10/25/2024 6:25:19PZ,Skipped,,Yes,,Met more than 50% but should continue again tomorrow,,Excited,,0,
50447,10/28/24,10/28/2024 12:42:57PZ,Skipped,,Yes,,Being accountable; Being respectful in words and actions; Maintaining self-control; Asking for help when needed; Being resilient; Offering to help; Being a good team member; Asking questions when I don't understand; Completing my assignments,,Calm,,0,,10/28/2024 6:23:36PZ,Skipped,,Yes,,Met more than 50% but should continue again tomorrow,,Happy,,0,
50447,10/29/24,10/29/2024 12:23:45PZ,Skipped,,Yes,,Being accountable; Being respectful in words and actions; Maintaining self-control; Asking for help when needed; Being resilient; Offering to help; Being a good team member; Asking questions when I don't understand; Completing my assignments,,Happy,,0,,10/29/2024 6:25:16PZ,Yes,,Yes,,Met more than 50% but should continue again tomorrow,,Happy,,0,
50447,10/30/24,10/30/2024 12:33:25PZ,Skipped,,Yes,,Being accountable; Being respectful in words and actions; Maintaining self-control; Asking for help when needed; Being resilient; Offering to help; Being a good team member; Asking questions when I don't understand; Completing my assignments,,Calm,,0,,10/30/2024 6:30:41PZ,Skipped,,Yes,,Met more than 50% but should continue again tomorrow,,Happy,,0,
50447,10/31/24,10/31/2024 12:29:13PZ,Skipped,,Yes,,Being accountable; Being respectful in words and actions; Maintaining self-control; Asking for help when needed; Being resilient; Offering to help; Being a good team member; Asking questions when I don't understand; Completing my assignments,,Happy,,0,,,,,,,,,,,,
50447,11/1/24,11/1/2024 12:13:23PZ,Skipped,,Yes,,Being accountable; Being respectful in words and actions; Maintaining self-control; Asking for help when needed; Being resilient; Offering to help; Being a good team member; Asking questions when I don't understand; Completing my assignments,,Happy,,0,,11/1/2024 12:14:22PZ,Skipped,,Yes,,Met more than 50% but should continue again tomorrow,,Happy,,0,
18987,8/29/24,8/29/2024 12:07:10PZ,Yes,,Yes,,,,Calm,,10,,,,,,,,,,,,
18987,8/30/24,8/30/2024 12:10:22PZ,Yes,,Yes,,Being accountable; Being respectful in words and actions; Maintaining self-control; Asking for help when needed; Offering to help; Being a good team member; Asking questions when I don't understand; Completing my assignments,,Worried,,4,,,,,,,,,,,,
18987,9/3/24,9/3/2024 12:07:05PZ,Yes,,Yes,,Being respectful in words and actions,,Worried,,10,,,,,,,,,,,,
18987,9/4/24,9/4/2024 12:21:31PZ,Yes,,Yes,,Being accountable; Being respectful in words and actions; Maintaining self-control; Asking for help when needed; Being resilient; Offering to help; Being a good team member; Asking questions when I don't understand; Completing my assignments,,Calm,,4,,,,,,,,,,,,
18987,9/9/24,9/9/2024 12:05:33PZ,Yes,,Yes,,Being accountable; Being respectful in words and actions; Maintaining self-control; Asking for help when needed; Being resilient; Offering to help; Being a good team member; Asking questions when I don't understand; Completing my assignments,,Calm,,10,,,,,,,,,,,,
18987,9/16/24,9/16/2024 12:08:28PZ,Skipped,,Skipped,,,,Calm,,0,,,,,,,,,,,,
18987,9/17/24,9/17/2024 3:26:00PZ,Yes,,Skipped,,Asking for help when needed; Being resilient; Completing my assignments,,Calm,,3,,,,,,,,,,,,
18987,9/18/24,9/18/2024 12:06:30PZ,Skipped,,Skipped,,,,Excited,,3,,,,,,,,,,,,
18987,9/19/24,9/19/2024 12:14:53PZ,Yes,,Skipped,,,,Calm,,2,,,,,,,,,,,,
18987,9/20/24,9/20/2024 12:10:00PZ,Skipped,,Yes,,,,Calm,,10,,,,,,,,,,,,
18987,9/23/24,9/23/2024 12:12:21PZ,Skipped,,Skipped,,,,Calm,,0,,,,,,,,,,,,
18987,9/24/24,9/24/2024 12:33:02PZ,Skipped,,Yes,,,,Calm,,6,,,,,,,,,,,,
18987,9/27/24,9/27/2024 12:57:01PZ,Skipped,,Yes,,Completing my assignments,,Calm,,3,,,,,,,,,,,,
18987,9/30/24,9/30/2024 12:32:15PZ,Skipped,,Skipped,,,,Calm,,0,,9/30/2024 12:32:55PZ,Skipped,,Yes,,Met more than 50% but should continue again tomorrow,,Angry,,10,
18987,10/2/24,10/2/2024 11:58:45AZ,Skipped,,Yes,,,,Calm,,1,,,,,,,,,,,,
18987,10/3/24,10/3/2024 12:06:48PZ,Skipped,,Yes,,,,Calm,,1,,10/3/2024 12:07:55PZ,Yes,,No,,Met less than 50% but should try again tomorrow,,Calm,,3,
18987,10/21/24,10/21/2024 1:15:47PZ,Yes,,Yes,,Maintaining self-control; Asking for help when needed; Offering to help; Being a good team member,,Excited,,1,,10/21/2024 1:18:16PZ,Yes,,Yes,,Met less than 50% but should try again tomorrow,,Happy,,3,
18987,10/22/24,10/22/2024 12:30:19PZ,Yes,,Yes,,,,Happy,,2,,10/22/2024 12:30:55PZ,Yes,,Yes,,Met more than 50% but should continue again tomorrow,,Happy,,3,
18987,10/23/24,10/23/2024 12:25:25PZ,Yes,,Yes,,Maintaining self-control,,Happy,,2,,10/23/2024 12:25:59PZ,Yes,,Yes,,Met more than 50% but should continue again tomorrow,,Excited,,3,
18987,10/24/24,10/24/2024 12:21:20PZ,Yes,,Yes,,Being a good team member,,Excited,,0,,10/24/2024 6:23:58PZ,Yes,,Skipped,,Met more than 50% but should continue again tomorrow,,Worried,,3,
18987,10/28/24,10/28/2024 12:10:13PZ,Yes,,Yes,,Asking for help when needed,,Calm,,3,,10/28/2024 6:24:16PZ,Yes,,Yes,,Met less than 50% but should try again tomorrow,,Happy,,3,
18987,10/29/24,10/29/2024 12:11:13PZ,Skipped,,Yes,,Offering to help; Asking questions when I don't understand,,Excited,,3,,10/29/2024 6:17:01PZ,Yes,,Yes,,Met all behaviors,,Calm,,3,
18987,10/30/24,10/30/2024 12:18:13PZ,Skipped,,Yes,,Maintaining self-control,,Happy,,3,,,,,,,,,,,,
18987,10/31/24,10/31/2024 12:35:08PZ,Yes,,Yes,,Being a good team member,,Worried,,3,,10/31/2024 6:03:01PZ,Yes,,Yes,,Met more than 50% but should continue again tomorrow,,Happy,,3,
18987,11/1/24,11/1/2024 12:05:05PZ,Yes,,Skipped,,,,Happy,,3,,,,,,,,,,,,
90218,8/20/24,8/20/2024 12:50:05PZ,,,,,,,Calm,,0,,,,,,,,,,,,
90218,8/22/24,8/22/2024 5:00:56PZ,No,,Yes,,Being accountable; Being respectful in words and actions; Maintaining self-control; Asking for help when needed; Being resilient; Offering to help; Being a good team member; Asking questions when I don't understand; Completing my assignments,,Calm,,1,,,,,,,,,,,,
90218,8/27/24,8/27/2024 12:43:12PZ,No,,Yes,,Being accountable; Being respectful in words and actions; Maintaining self-control; Asking for help when needed; Being resilient; Offering to help; Being a good team member; Asking questions when I don't understand; Completing my assignments,,Calm,,1,,,,,,,,,,,,
90218,8/28/24,8/28/2024 12:35:31PZ,No,,No,,Being accountable; Being respectful in words and actions; Maintaining self-control; Asking for help when needed; Being resilient; Offering to help; Being a good team member; Asking questions when I don't understand; Completing my assignments,,Calm,,2,,,,,,,,,,,,
90218,8/29/24,8/29/2024 12:39:03PZ,No,,No,,Being accountable; Being respectful in words and actions; Maintaining self-control; Asking for help when needed; Being resilient; Offering to help; Being a good team member; Asking questions when I don't understand; Completing my assignments,,Calm,,2,,,,,,,,,,,,
90218,9/4/24,9/4/2024 12:19:49PZ,No,,No,,Being accountable; Being respectful in words and actions; Maintaining self-control; Asking for help when needed; Being resilient; Offering to help; Being a good team member; Asking questions when I don't understand; Completing my assignments,,Calm,,1,,,,,,,,,,,,
90218,9/5/24,9/5/2024 12:24:46PZ,No,,No,,Being accountable; Being respectful in words and actions; Maintaining self-control; Asking for help when needed; Being resilient; Offering to help; Being a good team member; Asking questions when I don't understand; Completing my assignments,,Calm,,2,,,,,,,,,,,,
90218,9/10/24,9/10/2024 12:14:14PZ,Yes,,Yes,,Being accountable; Being respectful in words and actions; Maintaining self-control; Asking for help when needed; Being resilient; Offering to help; Being a good team member; Asking questions when I don't understand; Completing my assignments,,Calm,,1,,,,,,,,,,,,
90218,9/11/24,9/11/2024 12:07:43PZ,Yes,,Yes,,Being accountable; Being respectful in words and actions; Maintaining self-control; Asking for help when needed; Being resilient; Offering to help; Asking questions when I don't understand; Completing my assignments,,Calm,,1,,,,,,,,,,,,
90218,9/12/24,9/12/2024 12:04:21PZ,Yes,,Yes,,Being accountable; Being respectful in words and actions; Maintaining self-control; Asking for help when needed; Being resilient; Offering to help; Being a good team member; Asking questions when I don't understand; Completing my assignments,,Calm,,1,,9/12/2024 6:29:10PZ,Yes,,Yes,,Met all behaviors,,Calm,,1,
90218,9/16/24,9/16/2024 12:36:17PZ,Yes,,Yes,,Being accountable; Being respectful in words and actions; Maintaining self-control; Asking for help when needed; Being resilient; Offering to help; Being a good team member; Asking questions when I don't understand; Completing my assignments,,Calm,,1,,,,,,,,,,,,
90218,9/17/24,9/17/2024 12:14:10PZ,Yes,,Yes,,Being accountable; Being respectful in words and actions; Maintaining self-control; Asking for help when needed; Being resilient; Offering to help; Being a good team member; Asking questions when I don't understand; Completing my assignments,,Calm,,1,,,,,,,,,,,,
90218,9/18/24,9/18/2024 12:21:44PZ,Yes,,Yes,,Being accountable; Being respectful in words and actions; Maintaining self-control; Asking for help when needed; Being resilient; Offering to help; Being a good team member; Asking questions when I don't understand; Completing my assignments,,Calm,,2,,9/18/2024 6:19:52PZ,Yes,,Yes,,Met all behaviors,,Calm,,1,
90218,9/19/24,9/19/2024 12:09:40PZ,Yes,,Yes,,Being accountable; Being respectful in words and actions; Maintaining self-control; Asking for help when needed; Being resilient; Offering to help; Being a good team member; Asking questions when I don't understand; Completing my assignments,,Calm,,2,,9/19/2024 6:34:31PZ,Yes,,Yes,,Met all behaviors,,Calm,,2,
90218,9/20/24,9/20/2024 12:24:18PZ,Yes,,Yes,,Being accountable; Being respectful in words and actions; Maintaining self-control; Asking for help when needed; Being resilient; Offering to help; Being a good team member; Asking questions when I don't understand; Completing my assignments,,Calm,,2,,9/20/2024 6:23:00PZ,Yes,,Yes,,Met more than 50% but should continue again tomorrow,,Calm,,1,
90218,9/23/24,9/23/2024 12:11:40PZ,Yes,,Yes,,Being accountable; Being respectful in words and actions; Maintaining self-control; Asking for help when needed; Being resilient; Offering to help; Asking questions when I don't understand; Completing my assignments,,Calm,,3,,9/23/2024 6:20:53PZ,Yes,,Yes,,Met all behaviors,,Calm,,2,
90218,9/24/24,9/24/2024 12:14:13PZ,Yes,,Yes,,Being accountable; Being respectful in words and actions; Maintaining self-control; Asking for help when needed; Being resilient; Offering to help; Asking questions when I don't understand; Completing my assignments,,Calm,,2,,9/24/2024 6:27:12PZ,Yes,,Yes,,Met more than 50% but should continue again tomorrow,,Calm,,2,
90218,9/25/24,9/25/2024 12:11:28PZ,Yes,,Yes,,Being accountable; Being respectful in words and actions; Maintaining self-control; Asking for help when needed; Being resilient; Offering to help; Asking questions when I don't understand; Completing my assignments,,Calm,,2,,9/25/2024 6:14:44PZ,Yes,,Yes,,Met more than 50% but should continue again tomorrow,,Calm,,2,
90218,9/26/24,9/26/2024 12:06:00PZ,Yes,,Yes,,Being accountable; Being respectful in words and actions; Maintaining self-control; Asking for help when needed; Being resilient; Offering to help; Asking questions when I don't understand; Completing my assignments,,Calm,,2,,9/26/2024 6:23:11PZ,Yes,,Yes,,Met more than 50% but should continue again tomorrow,,Calm,,2,
90218,9/30/24,9/30/2024 12:03:41PZ,Yes,,Yes,,Being accountable; Being respectful in words and actions; Maintaining self-control; Asking for help when needed; Being resilient; Offering to help; Asking questions when I don't understand; Completing my assignments,,Calm,,2,,,,,,,,,,,,
90218,10/1/24,10/1/2024 12:19:34PZ,Yes,,Yes,,Being accountable; Being respectful in words and actions; Maintaining self-control; Asking for help when needed; Being resilient; Offering to help; Asking questions when I don't understand; Completing my assignments,,Calm,,2,,10/1/2024 6:28:53PZ,Yes,,Yes,,Met more than 50% but should continue again tomorrow,,Calm,,2,
90218,10/2/24,10/2/2024 12:20:46PZ,Yes,,Yes,,Being accountable; Being respectful in words and actions; Maintaining self-control; Asking for help when needed; Being resilient; Offering to help; Asking questions when I don't understand; Completing my assignments,,Calm,,2,,10/2/2024 3:37:02PZ,Yes,,Yes,,Met more than 50% but should continue again tomorrow,,Calm,,2,
90218,10/3/24,10/3/2024 12:00:45PZ,Yes,,Yes,,Being accountable; Being respectful in words and actions; Maintaining self-control; Asking for help when needed; Being resilient; Offering to help; Asking questions when I don't understand; Completing my assignments,,Calm,,3,,,,,,,,,,,,
90218,10/4/24,10/4/2024 12:21:17PZ,Yes,,Yes,,Being accountable; Being respectful in words and actions; Maintaining self-control; Asking for help when needed; Being resilient; Offering to help; Asking questions when I don't understand; Completing my assignments,,Calm,,2,,10/4/2024 6:16:19PZ,Yes,,Yes,,Met more than 50% but should continue again tomorrow,,Calm,,2,
90218,10/7/24,10/7/2024 12:11:11PZ,Yes,,Yes,,Being accountable; Being respectful in words and actions; Maintaining self-control; Asking for help when needed; Being resilient; Offering to help; Asking questions when I don't understand; Completing my assignments,,Calm,,2,,10/7/2024 6:28:14PZ,Yes,,Yes,,Met more than 50% but should continue again tomorrow,,Calm,,2,
90218,10/8/24,10/8/2024 12:25:05PZ,Yes,,Yes,,Being accountable; Being respectful in words and actions; Maintaining self-control; Asking for help when needed; Being resilient; Offering to help; Asking questions when I don't understand; Completing my assignments,,Calm,,3,,10/8/2024 6:06:12PZ,Yes,,Yes,,Met more than 50% but should continue again tomorrow,,Calm,,2,
90218,10/10/24,10/10/2024 12:12:49PZ,Yes,,Yes,,Being accountable; Being respectful in words and actions; Maintaining self-control; Asking for help when needed; Being resilient; Offering to help; Asking questions when I don't understand; Completing my assignments,,Calm,,2,,10/10/2024 6:13:40PZ,Yes,,Yes,,Met less than 50% but should try again tomorrow,,Calm,,2,
90218,10/11/24,10/11/2024 12:21:12PZ,Yes,,Yes,,Being accountable; Being respectful in words and actions; Maintaining self-control; Asking for help when needed; Being resilient; Offering to help; Asking questions when I don't understand; Completing my assignments,,Calm,,2,,10/11/2024 5:59:17PZ,Yes,,Yes,,Met more than 50% but should continue again tomorrow,,Calm,,2,
90218,10/21/24,10/21/2024 12:33:35PZ,Yes,,Yes,,Being accountable; Being respectful in words and actions; Maintaining self-control; Asking for help when needed; Being resilient; Offering to help; Asking questions when I don't understand; Completing my assignments,,Calm,,2,,,,,,,,,,,,
90218,10/22/24,10/22/2024 12:10:21PZ,Yes,,Yes,,Being accountable; Being respectful in words and actions; Maintaining self-control; Asking for help when needed; Being resilient; Offering to help; Asking questions when I don't understand; Completing my assignments,,Calm,,2,,10/22/2024 6:24:13PZ,Yes,,Yes,,Met more than 50% but should continue again tomorrow,,Calm,,2,
90218,10/23/24,10/23/2024 12:42:17PZ,Yes,,Yes,,Being accountable; Being respectful in words and actions; Maintaining self-control; Asking for help when needed; Being resilient; Offering to help; Asking questions when I don't understand; Completing my assignments,,Calm,,2,,10/23/2024 6:30:40PZ,Yes,,Yes,,Met more than 50% but should continue again tomorrow,,Calm,,3,
90218,10/25/24,10/25/2024 12:11:59PZ,Yes,,Yes,,Being accountable; Being respectful in words and actions; Maintaining self-control; Asking for help when needed; Being resilient; Offering to help; Asking questions when I don't understand; Completing my assignments,,Calm,,2,,10/25/2024 6:27:55PZ,Yes,,Yes,,Met more than 50% but should continue again tomorrow,,Calm,,2,
90218,10/28/24,10/28/2024 6:26:04PZ,Yes,,Yes,,Being accountable; Being respectful in words and actions; Maintaining self-control; Asking for help when needed; Being resilient; Offering to help; Asking questions when I don't understand; Completing my assignments,,Calm,,0,,,,,,,,,,,,
90218,10/29/24,10/29/2024 12:11:03PZ,Yes,,Yes,,Being accountable; Being respectful in words and actions; Maintaining self-control; Asking for help when needed; Being resilient; Offering to help; Asking questions when I don't understand; Completing my assignments,,Calm,,3,,,,,,,,,,,,
90218,10/30/24,10/30/2024 12:15:20PZ,Yes,,Yes,,Being accountable; Being respectful in words and actions; Maintaining self-control; Asking for help when needed; Being resilient; Offering to help; Asking questions when I don't understand; Completing my assignments,,Calm,,3,,10/30/2024 6:24:33PZ,Yes,,Yes,,Met more than 50% but should continue again tomorrow,,Calm,,3,
90218,10/31/24,10/31/2024 12:06:48PZ,Yes,,Yes,,Being accountable; Being respectful in words and actions; Maintaining self-control; Asking for help when needed; Being resilient; Offering to help; Asking questions when I don't understand; Completing my assignments,,Calm,,3,,10/31/2024 6:25:16PZ,Yes,,Yes,,Met more than 50% but should continue again tomorrow,,Calm,,3,
90218,11/1/24,11/1/2024 12:07:39PZ,Yes,,Yes,,Being accountable; Being respectful in words and actions; Maintaining self-control; Asking for help when needed; Being resilient; Offering to help; Asking questions when I don't understand; Completing my assignments,,Calm,,3,,,,,,,,,,,,
12332,8/21/24,8/21/2024 12:46:32PZ,,,,,,,Excited,,0,,,,,,,,,,,,
12332,9/11/24,9/11/2024 1:24:26PZ,,,,,,,Happy,,0,,,,,,,,,,,,
12332,9/16/24,9/16/2024 1:43:12PZ,,,,,,,Happy,,0,,,,,,,,,,,,
12332,9/17/24,9/17/2024 2:24:06PZ,,,,,,,Happy,,0,,,,,,,,,,,,
12332,9/18/24,9/18/2024 4:23:56PZ,,,,,,,Happy,,2,,9/18/2024 6:13:06PZ,,,,,,,Happy,,0,
12332,9/19/24,9/19/2024 12:20:17PZ,,,,,,,Happy,,0,,,,,,,,,,,,
12332,9/23/24,9/23/2024 5:27:43PZ,,,,,,,Happy,,0,,,,,,,,,,,,
12332,9/26/24,9/26/2024 12:44:48PZ,,,,,,,Happy,,0,,,,,,,,,,,,
12332,9/27/24,9/27/2024 12:50:24PZ,,,,,,,Happy,,0,,9/27/2024 6:26:20PZ,,,,,,,Calm,,1,
12332,9/30/24,9/30/2024 12:51:38PZ,,,,,,,Happy,,0,,9/30/2024 5:40:13PZ,,,,,,,Calm,,0,
12332,10/1/24,10/1/2024 2:50:11PZ,,,,,,,Calm,,0,,,,,,,,,,,,
12332,10/2/24,10/2/2024 12:32:41PZ,,,,,,,Happy,,0,,,,,,,,,,,,
12332,10/3/24,10/3/2024 1:00:32PZ,,,,,,,Happy,,5,,,,,,,,,,,,
12332,10/21/24,10/21/2024 1:00:34PZ,,,,,,,Happy,,1,,,,,,,,,,,,
12332,10/22/24,10/22/2024 3:25:49PZ,,,,,,,Excited,,0,,10/22/2024 6:56:20PZ,,,,,,,Calm,,0,
12332,10/23/24,10/23/2024 12:46:34PZ,,,,,,,Happy,,0,,,,,,,,,,,,
12332,10/24/24,10/24/2024 12:53:00PZ,,,,,,,Happy,,0,,10/24/2024 6:48:01PZ,,,,,,,Happy,,0,
12332,10/29/24,10/29/2024 12:30:45PZ,,,,,,,Happy,,0,,10/29/2024 6:44:11PZ,,,,,,,Happy,,1,
12332,10/30/24,10/30/2024 6:41:20PZ,,,,,,,Happy,,0,,,,,,,,,,,,
12332,10/31/24,10/31/2024 5:16:20PZ,,,,,,,Excited,,1,,10/31/2024 6:27:58PZ,,,,,,,Happy,,0,
12332,11/1/24,11/1/2024 1:26:51PZ,,,,,,,Happy,,0,,,,,,,,,,,,
71248,9/10/24,9/10/2024 12:30:14PZ,,,,,,,Happy,,1,,9/10/2024 6:44:44PZ,,,,,,,Happy,,1,
71248,9/11/24,9/11/2024 12:06:14PZ,,,,,,,Happy,,0,,,,,,,,,,,,
71248,9/18/24,9/18/2024 12:18:23PZ,,,,,,,Happy,,0,,,,,,,,,,,,
71248,9/19/24,9/19/2024 12:29:23PZ,,,,,,,Happy,,0,,9/19/2024 5:52:00PZ,,,,,,,Happy,,0,
71248,9/20/24,9/20/2024 12:21:33PZ,,,,,,,Happy,,0,,,,,,,,,,,,
71248,9/23/24,9/23/2024 12:19:42PZ,,,,,,,Happy,,0,,9/23/2024 6:59:50PZ,,,,,,,Happy,,0,
71248,9/24/24,9/24/2024 12:32:32PZ,,,,,,,Happy,,0,,9/24/2024 6:33:48PZ,,,,,,,Happy,,0,
71248,9/25/24,9/25/2024 12:15:55PZ,,,,,,,Happy,,0,,,,,,,,,,,,
71248,9/26/24,9/26/2024 12:37:38PZ,,,,,,,Happy,,0,,,,,,,,,,,,
71248,9/27/24,9/27/2024 12:23:29PZ,,,,,,,Happy,,0,,9/27/2024 6:15:18PZ,,,,,,,Happy,,0,
71248,9/30/24,9/30/2024 12:22:56PZ,,,,,,,Happy,,0,,,,,,,,,,,,
71248,10/1/24,10/1/2024 12:41:36PZ,,,,,,,Happy,,0,,,,,,,,,,,,
71248,10/2/24,10/2/2024 12:30:48PZ,,,,,,,Happy,,0,,,,,,,,,,,,
71248,10/3/24,10/3/2024 12:28:53PZ,,,,,,,Happy,,0,,10/3/2024 6:33:00PZ,,,,,,,Happy,,0,
71248,10/4/24,10/4/2024 12:33:19PZ,,,,,,,Happy,,0,,,,,,,,,,,,
71248,10/7/24,10/7/2024 2:06:26PZ,,,,,,,Happy,,0,,,,,,,,,,,,
71248,10/8/24,10/8/2024 12:07:36PZ,,,,,,,Happy,,0,,10/8/2024 6:33:41PZ,,,,,,,Happy,,0,
71248,10/10/24,10/10/2024 12:07:35PZ,,,,,,,Happy,,0,,10/10/2024 6:32:52PZ,,,,,,,Happy,,0,
71248,10/11/24,10/11/2024 12:29:53PZ,,,,,,,Happy,,0,,,,,,,,,,,,
71248,10/21/24,10/21/2024 12:34:01PZ,,,,,,,Happy,,0,,10/21/2024 6:33:22PZ,,,,,,,Happy,,0,
71248,10/22/24,10/22/2024 12:07:47PZ,,,,,,,Happy,,0,,10/22/2024 6:23:40PZ,,,,,,,Happy,,0,
71248,10/23/24,10/23/2024 11:54:17AZ,,,,,,,Happy,,0,,10/23/2024 6:21:32PZ,,,,,,,Happy,,0,
71248,10/24/24,10/24/2024 12:25:21PZ,,,,,,,Happy,,0,,10/24/2024 6:25:30PZ,,,,,,,Happy,,0,
71248,10/25/24,10/25/2024 12:18:03PZ,,,,,,,Happy,,0,,,,,,,,,,,,
71248,10/28/24,10/28/2024 12:11:22PZ,,,,,,,Happy,,0,,10/28/2024 6:28:37PZ,,,,,,,Happy,,0,
71248,10/29/24,10/29/2024 12:14:25PZ,,,,,,,Happy,,0,,10/29/2024 7:08:09PZ,,,,,,,Happy,,0,
71248,10/30/24,10/30/2024 1:08:01PZ,,,,,,,Happy,,0,,10/30/2024 6:29:30PZ,,,,,,,Excited,,0,
71248,10/31/24,10/31/2024 12:39:27PZ,,,,,,,Happy,,0,,,,,,,,,,,,
71248,11/1/24,11/1/2024 12:09:27PZ,,,,,,,Happy,,0,,,,,,,,,,,,
23756,10/11/24,10/11/2024 12:12:09PZ,Yes,,Yes,,Being accountable; Being respectful in words and actions; Maintaining self-control; Asking for help when needed; Being resilient; Offering to help; Being a good team member; Asking questions when I don't understand; Completing my assignments,,Happy,,0,,,,,,,,,,,,
23756,10/21/24,10/21/2024 12:14:12PZ,Yes,,Yes,,Being accountable; Being respectful in words and actions; Maintaining self-control; Asking for help when needed; Being resilient; Offering to help; Being a good team member; Asking questions when I don't understand; Completing my assignments,,Happy,,0,,,,,,,,,,,,
23756,10/23/24,10/23/2024 12:19:32PZ,Yes,,Yes,,Being accountable; Being respectful in words and actions; Maintaining self-control; Asking for help when needed; Being resilient; Offering to help; Being a good team member; Asking questions when I don't understand; Completing my assignments,,Happy,,0,,,,,,,,,,,,
23756,10/24/24,10/24/2024 12:14:12PZ,Yes,,Yes,,Being accountable; Being respectful in words and actions; Maintaining self-control; Asking for help when needed; Being resilient; Offering to help; Being a good team member; Asking questions when I don't understand; Completing my assignments,,Happy,,0,,,,,,,,,,,,
74995,8/29/24,8/29/2024 12:09:57PZ,Yes,,Yes,,Being accountable; Being resilient; Asking questions when I don't understand; Completing my assignments,,Calm,,5,,,,,,,,,,,,
74995,9/10/24,9/10/2024 12:16:46PZ,Yes,,No,,Being respectful in words and actions; Maintaining self-control; Asking for help when needed; Being resilient; Offering to help; Being a good team member; Asking questions when I don't understand,,Worried,,5,,,,,,,,,,,,
74995,9/12/24,9/12/2024 12:06:27PZ,Yes,,Yes,,Being respectful in words and actions; Maintaining self-control; Asking for help when needed; Being resilient; Offering to help; Being a good team member; Asking questions when I don't understand,,Calm,,5,,,,,,,,,,,,
74995,9/13/24,9/13/2024 12:18:32PZ,Yes,,Yes,,Being respectful in words and actions; Maintaining self-control; Asking for help when needed; Being resilient; Offering to help; Being a good team member; Asking questions when I don't understand,,Calm,,5,,,,,,,,,,,,
74995,9/16/24,9/16/2024 12:15:47PZ,Yes,,Yes,,Being a good team member,,Calm,,5,,,,,,,,,,,,
74995,9/17/24,9/17/2024 12:23:36PZ,Yes,,Yes,,Being resilient,,Calm,,5,,,,,,,,,,,,
74995,9/19/24,9/19/2024 12:15:34PZ,Yes,,Yes,,Being accountable,,Calm,,5,,,,,,,,,,,,
74995,9/20/24,9/20/2024 12:16:57PZ,No,,No,,,,Angry,,10,,,,,,,,,,,,
74995,9/23/24,9/23/2024 12:19:06PZ,Yes,,Yes,,Offering to help,,Calm,,5,,,,,,,,,,,,
74995,9/24/24,9/24/2024 12:12:46PZ,Yes,,Yes,,Offering to help,,Calm,,5,,,,,,,,,,,,
74995,9/25/24,9/25/2024 12:10:10PZ,Yes,,Yes,,Offering to help,,Calm,,5,,,,,,,,,,,,
74995,9/26/24,9/26/2024 12:04:43PZ,Yes,,Yes,,Being resilient; Offering to help,,Calm,,5,,,,,,,,,,,,
74995,9/27/24,9/27/2024 12:15:24PZ,Yes,,Yes,,Offering to help,,Calm,,5,,,,,,,,,,,,
74995,9/30/24,9/30/2024 12:09:14PZ,Yes,,Yes,,Offering to help,,Calm,,5,,,,,,,,,,,,
74995,10/1/24,10/1/2024 12:08:09PZ,Yes,,Yes,,Offering to help,,Calm,,5,,,,,,,,,,,,
74995,10/7/24,10/7/2024 12:14:10PZ,Yes,,Yes,,Offering to help,,Calm,,5,,,,,,,,,,,,
